Folder ," ""Instance"" ", Best, Cplex , rpd ," ""time"" "," ""machines"" "," ""jobs"" "," ""solver"" "," ""best_cmax"" "," ""best_g"" "," ""initial_effective_org_mutation"" "," ""final_effective_org_mutation"" "," ""distance_effective_org_mutation"" "," ""average_effective_org_mutation"" "," ""cv_effective_org_mutation"" "," ""initial_effective_rea_mutation"" "," ""final_effective_rea_mutation"" "," ""distance_effective_rea_mutation"" "," ""average_effective_rea_mutation"" "," ""cv_effective_rea_mutation"" "," ""initial_no_effective_mutation"" "," ""final_no_effective_mutation"" "," ""distance_no_effective_mutation"" "," ""average_no_effective_mutation"" "," ""cv_no_effective_mutation"" "," ""initial_effective_crossover"" "," ""final_effective_crossover"" "," ""distance_effective_crossover"" "," ""average_effective_crossover"" "," ""cv_effective_crossover"" "," ""initial_min_ci"" "," ""final_min_ci"" "," ""initial_max_ci"" "," ""final_max_ci"" "," ""initial_difference_ci"" "," ""final_difference_ci"" "," ""initial_average_cmax"" "," ""final_average_cmax"" "," ""final_distance_average_cmax"" "," ""average_average_cmax"" "," ""cv_average_cmax"" "," ""initial_cv_cmax"" "," ""final_cv_cmax"" "," ""final_distance_cv_cmax"" "," ""average_cv_cmax"" "," ""cv_cv_cmax"" "," ""initial_repeated_solutions_affter_mutation"" "," ""final_repeated_solutions_affter_mutation"" "," ""distance_repeated_solutions_affter_mutation"" "," ""average_repeated_solutions_affter_mutation"" "," ""cv_repeated_solutions_affter_mutation"" "," ""initial_repeated_solutions_affter_crossover"" "," ""final_repeated_solutions_affter_crossover"" "," ""distance_repeated_solutions_affter_crossover"" "," ""average_repeated_solutions_affter_crossover"" "," ""cv_repeated_solutions_affter_crossover"" "," ""repe_njobs"" "," ""num_equal_nm"" "," ""num_down_nm"" "," ""num_up_nm"" "," ""average_min_pij"" "," ""average_max_pij"" "," ""average_distance_pij"" "," ""max_njobs"" "," ""min_njobs"" "," ""distance_maxmin_njobs"" "," ""num_ci_cmax"" "," ""average_ci"" "," ""repeated_ci_general"" "," ""min_ci"" "," ""max_ci"" "," ""difference_ci"" "," ""cv_ci"" "," ""cv_njobs"" "," ""cv_difference_best_worst_cmax"" "," ""P1"" "
" ""src/100a120/"" "," ""150.txt"" ",102,300,0,0,40,100,3,8,102,39,32,7,33.554,0.176363249,4,10,6,14.964,0.273898838,38,39,1,32.482,0.180486597,1,2,1,0.498,1.807224,0.006666667,0,0.016666667,0.013333333,0.01,0.013333333,0.0163,0.0086,0.0077,0.008671324,0.001010701,0.004397842,0.006006943,0.001609101,0.005397394,0.168439042,1,8,7,8.68,0.661952333,1,3,0,2.79,1.527987719,38,20,0,20,-0.6635,-0.631583,9.575,3,2,1,20,-0.1595,30,-0.33333,0,0.333333333,0.190308237,0.353553391,0.350649433,0.982138205
" ""src/jobs_corr/"" "," ""1029.txt"" ",102,2615,0.067686424,3,20,1000,0,8,102,40,31,9,34.114,0.14996646,2,8,6,7.356,0.37598291,39,42,3,39.53,0.126711411,0,3,3,1.872,0.735477,0.090630975,0.067686424,0.112810707,0.067686424,0.022179732,0,0.100206501,0.080160612,0.020045889,0.084515733,0.003389614,0.00439215,0.006889095,0.002496945,0.005947967,0.063980579,0,1,1,2.61,4.323528582,0,1,0,2.53,4.122457641,12,0,0,20,-0.997572,-0.958987,100.9,55,47,8,3,0.065525813,10,0.06272,0.067686424,0.004971319,0.001519582,9.012879673,0.551135144,0.982298126
" ""src/jobs_corr/"" "," ""1048.txt"" ",102,1318,0.051593323,4,40,1000,0,8,102,43,29,14,32.292,0.148083662,4,6,2,7.128,0.393308175,34,46,12,41.58,0.116118537,2,2,0,1.536,0.815416,0.079666161,0.051593323,0.094840668,0.097116844,0.015174507,0.04552352,0.098831563,0.072716237,0.026115326,0.078556529,0.002911795,0.005154747,0.012497988,0.007343241,0.012056007,0.089070853,0,0,0,2.34,4.489262846,0,1,0,2.188,4.397570486,30,0,0,40,-0.993911,-0.922648,93.925,30,21,9,3,0.047591047,26,0.03566,0.051593323,0.015933232,0.003076974,11.57097662,0.571102551,0.982339643
" ""src/1a100/"" "," ""1060.txt"" ",351,52,0.019230769,61,50,1000,0,51,351,33,0,33,3.422,1.41963018,5,38,33,49.144,0.257458888,43,43,0,28.434,0.434275298,6,0,6,0.094,6.028865,0.346153846,0.019230769,0.480769231,0.057692308,0.134615385,0.038461538,0.429807692,0.031346154,0.398461538,0.080958852,0.064677391,0.030692599,0.022631238,0.008061361,0.015749029,0.402683183,4,16,12,14.978,0.267071004,0,14,0,8.976,0.571073519,35,0,0,50,-0.980769,0.071538,54.72,29,11,18,30,0.005,44,-0.07692,0.019230769,0.096153846,0.022901438,9.159148432,1.202595422,0.982352783
" ""src/1000a1100/"" "," ""215.txt"" ",102,20182,0.000297295,3,10,200,0,8,102,48,25,23,23.07,0.385916557,3,23,20,35.022,0.433066525,30,33,3,22.908,0.426941017,4,0,4,1.17,1.242436,0.026161926,0.000297295,0.059409375,0.000842335,0.033247448,0.00054504,0.040220989,0.00397037,0.036250619,0.006602606,0.006018742,0.005997677,0.003687745,0.002309932,0.002945698,0.348454713,0,7,7,8.85,1.241887075,0,4,0,2.854,3.223558926,9,0,0,10,-0.950436,-0.94722,64.9,20,20,0,1,-0.000148647,3,-0.00198,0.000297295,0.002279259,0.00063114,1,2.537563554,0.982419344
" ""src/1000a1100/"" "," ""133.txt"" ",102,4006,0.000499251,0,30,100,0,8,102,46,29,17,37.506,0.126228838,8,8,0,11.278,0.314049659,27,44,17,32.216,0.149978333,0,2,2,1.592,0.818402,0.003245132,0.000499251,0.016225662,0.001497753,0.012980529,0.000998502,0.007790814,0.003472292,0.004318522,0.004272937,0.001031166,0.00178935,0.002427205,0.000637855,0.002538596,0.105586923,0,1,1,1.544,3.473825686,0,0,0,2.95,1.775556202,28,20,0,10,-0.749401,-0.738592,43.3,4,3,1,5,-0.163188551,10,-0.25012,0.000499251,0.250624064,0.138102917,0.19245009,0.876359381,0.98242705
" ""src/jobs_corr/"" "," ""538.txt"" ",102,839,0.050059595,1,30,500,0,8,102,49,29,20,32.878,0.147291053,4,4,0,7.454,0.352089865,28,48,20,40.668,0.121187811,0,2,2,1.708,0.755867,0.095351609,0.050059595,0.126340882,0.131108462,0.030989273,0.081048868,0.125530393,0.088045292,0.037485101,0.094709818,0.004690608,0.009995714,0.020099964,0.01010425,0.018797769,0.085171082,0,0,0,2.48,4.321361768,0,1,0,2.598,4.08783223,21,0,0,30,-0.987128,-0.881287,88.8,21,13,8,8,0.044497418,18,0.02503,0.050059595,0.025029797,0.005850821,4.612382689,0.611418235,0.982516688
" ""src/1a100/"" "," ""514.txt"" ",102,469,0.014925373,56,10,500,0,8,102,14,2,12,3.274,0.965050872,23,28,5,46.872,0.258823941,44,51,7,30.854,0.403469302,4,0,4,1.222,1.198433,0.272921109,0.014925373,0.343283582,0.017057569,0.070362473,0.002132196,0.350319829,0.026993603,0.323326226,0.055665258,0.054718345,0.025029003,0.012694179,0.012334824,0.011644003,0.285436914,0,11,11,14.346,0.432705904,0,9,0,6.15,0.729200765,2,0,0,10,-0.997868,-0.844989,71.7,54,43,11,4,0.013006397,7,0.01066,0.014925373,0.004264392,0.001748395,4.012231299,0.945036218,0.982558625
" ""src/1000a1100/"" "," ""246.txt"" ",102,5020,0.000796813,2,40,200,0,8,102,61,16,45,18.02,0.512877694,1,31,30,32.36,0.46964901,19,34,15,30.62,0.407091293,4,0,4,0.328,2.720797,0.022709163,0.000796813,0.073306773,0.002390438,0.05059761,0.001593625,0.049719124,0.008832669,0.040886454,0.012492175,0.006740373,0.011045419,0.010221144,0.000824274,0.010929285,0.400385,0,10,10,8.912,0.788531559,0,0,0,4.672,1.448291579,39,0,0,40,-0.800682,-0.789173,57.775,5,5,0,1,-0.001095618,22,-0.00359,0.000796813,0.00438247,0.001214673,1.5,3.245595621,0.982850512
" ""src/100a200/"" "," ""233.txt"" ",102,716,0.005586592,2,30,200,0,8,102,29,16,13,17.544,0.267594885,15,24,9,33.6,0.309844157,37,41,4,29.856,0.339365314,0,0,0,0.298,2.298587,0.090782123,0.005586592,0.195530726,0.005586592,0.104748603,0,0.138882682,0.027569832,0.111312849,0.034863931,0.018795098,0.016604297,0.019715659,0.003111362,0.018038301,0.140522293,0,8,8,5.404,0.948573014,0,5,0,3.876,1.374928685,28,0,0,30,-0.859963,-0.785056,53.63333333,7,6,1,5,-0.033891993,14,-0.12709,0.005586592,0.132681564,0.053990404,1.232281834,1.881313796,0.982919187
" ""src/jobs_corr/"" "," ""121.txt"" ",102,258,0.027131783,0,20,100,0,8,102,41,36,5,32.656,0.146186064,3,7,4,6.378,0.423942857,37,38,1,41.966,0.110727972,0,2,2,2.17,0.764074,0.158914729,0.027131783,0.34496124,0.186046512,0.186046512,0.158914729,0.256511628,0.148875969,0.107635659,0.171375389,0.014791534,0.03148329,0.062625813,0.031142523,0.059907221,0.081426274,0,3,3,3.17,3.951072303,0,1,0,3.61,3.655690121,15,5,8,7,-0.9,-0.642829,66.35,7,3,4,3,0.010658915,9,-0.02713,0.027131783,0.054263566,0.012712329,0.219089023,0.621218952,0.982921021
" ""src/100a120/"" "," ""213.txt"" ",102,2036,0.000982318,2,10,200,0,8,102,47,36,11,29.21,0.24922854,2,27,25,29.216,0.308501374,32,18,14,22.574,0.240442765,5,0,5,1.202,1.156734,0.057956778,0.000982318,0.07956778,0.003929273,0.021611002,0.002946955,0.078536346,0.009096267,0.069440079,0.017031634,0.012062216,0.005637515,0.008099215,0.002461701,0.00682686,0.238620176,1,8,7,11.794,1.430716655,0,4,0,4.152,2.907072624,9,0,0,10,-0.950884,-0.945285,11.4,20,20,0,6,-0.000392927,5,-0.00786,0.000982318,0.008840864,0.002635041,1,0.806598199,0.983021223
" ""src/10a100/"" "," ""560.txt"" ",102,116,0.034482759,13,50,500,0,8,102,23,3,20,4.622,0.715584908,18,34,16,47.81,0.294311452,40,44,4,28.568,0.517116873,2,0,2,0.06,4.955356,0.215517241,0.034482759,0.25862069,0.068965517,0.043103448,0.034482759,0.260603448,0.046896552,0.213706897,0.076281231,0.034062555,0.026091614,0.019146629,0.006944985,0.016190209,0.32447009,2,16,14,11.626,0.285355917,0,9,0,3.73,0.758912052,46,0,0,50,-0.913448,-0.483621,49.86,11,8,3,2,-0.001896552,38,-0.06034,0.034482759,0.094827586,0.02649709,4.01248053,1.162857537,0.983052069
" ""src/jobs_corr/"" "," ""527.txt"" ",102,1336,0.05988024,1,20,500,0,8,102,47,33,14,32.36,0.146694721,3,12,9,6.796,0.367521442,31,36,5,41.844,0.112954913,2,1,1,1.78,0.744377,0.095808383,0.05988024,0.130239521,0.11002994,0.034431138,0.050149701,0.115778443,0.082964072,0.032814371,0.089825768,0.005054741,0.006726356,0.01243811,0.005711754,0.011818727,0.069426531,0,0,0,2.984,4.340242456,1,0,0,2.624,4.434027525,9,0,0,20,-0.992852,-0.922493,94,31,18,13,2,0.055389222,10,0.0479,0.05988024,0.011976048,0.003017312,4.050678955,0.525486804,0.983108463
" ""src/jobs_corr/"" "," ""1023.txt"" ",102,2523,0.065001982,3,20,1000,0,8,102,38,27,11,32.54,0.141379171,2,11,9,6.602,0.41402939,41,43,2,41.858,0.108971797,3,4,1,2.146,0.726199,0.091954023,0.065001982,0.112960761,0.091954023,0.021006738,0.026952041,0.10156956,0.07470868,0.02686088,0.083533132,0.004299936,0.004185426,0.006220939,0.002035514,0.006093826,0.069230354,0,0,0,2.672,3.935524822,0,4,0,2.888,3.868078124,10,0,0,20,-0.99782,-0.958165,100.05,56,42,14,1,0.063218391,9,0.05985,0.065001982,0.005152596,0.00137224,9.028399637,0.599998499,0.983110221
" ""src/1000a1100/"" "," ""1051.txt"" ",102,20040,0.007934132,4,50,1000,0,8,102,57,26,31,42.316,0.179221568,0,36,36,12.856,0.690083342,24,19,5,25.828,0.196975236,8,0,8,2.648,0.865463,0.033832335,0.007934132,0.057784431,0.007984032,0.023952096,4.99002E-05,0.047531437,0.010293413,0.037238024,0.017600152,0.005745117,0.005520559,0.002485974,0.003034586,0.002619726,0.160747441,0,2,2,0.934,3.665619544,0,1,0,1.65,2.167249339,49,0,0,50,-0.950094,-0.947382,54.34,20,20,0,2,0.006361277,14,0.00289,0.007934132,0.00503992,0.001336555,9,0.965105003,0.983196268
" ""src/100a200/"" "," ""229.txt"" ",102,1054,0.010436433,3,20,200,0,8,102,40,19,21,18.922,0.300316967,13,30,17,36.436,0.29686963,28,32,4,25.642,0.353838942,1,2,1,0.422,2.087348,0.138519924,0.010436433,0.216318786,0.072106262,0.077798861,0.061669829,0.174184061,0.052362429,0.121821632,0.05668087,0.024792513,0.012262301,0.035223083,0.022960782,0.030384147,0.184865774,0,13,13,8.056,1.136005348,0,2,0,3.556,2.289007054,19,0,0,20,-0.904791,-0.865512,41.4,10,10,0,1,-0.001802657,4,-0.02657,0.010436433,0.037001898,0.010778208,1,2.120857995,0.983240782
" ""src/mac_corr/"" "," ""119.txt"" ",102,359,0.002785515,0,10,100,0,8,102,43,33,10,38.3,0.143213333,4,11,7,12.612,0.339498772,34,37,3,30.088,0.166246517,3,4,1,4.612,0.550475,0.13091922,0.002785515,0.197771588,0.072423398,0.066852368,0.069637883,0.177883008,0.044958217,0.132924791,0.057388843,0.022703099,0.017310371,0.024880927,0.007570556,0.023980892,0.154222368,0,4,4,7.112,1.743302173,0,8,0,4.666,1.600792992,4,0,6,4,-0.873259,-0.764345,39.1,24,4,20,1,-0.029526462,2,-0.16435,0.002785515,0.167130919,0.051396164,0.626099034,0.490071716,0.983453594
" ""src/1a100/"" "," ""1056.txt"" ",351,51,0.039215686,54,50,1000,0,51,351,35,0,35,2.908,1.411476963,7,38,31,51.354,0.241919882,39,43,4,26.738,0.470005038,3,0,3,0.07,5.211839,0.333333333,0.039215686,0.470588235,0.058823529,0.137254902,0.019607843,0.395098039,0.04745098,0.347647059,0.098805918,0.058691052,0.030880636,0.019665363,0.011215273,0.015595221,0.429068238,3,14,11,15.542,0.265788704,1,4,0,9.22,0.5547338,36,0,0,50,-0.980392,-0.038039,48.06,26,13,13,10,0.012941176,44,-0.05882,0.039215686,0.098039216,0.020342709,9.141662868,1.205970088,0.983482086
" ""src/1000a1100/"" "," ""556.txt"" ",102,10022,0.001297146,3,50,500,0,8,102,54,5,49,23.206,0.708738798,0,73,73,42.91,0.601871417,27,3,24,14.884,0.695857929,4,0,4,1.098,1.696141,0.031331072,0.001297146,0.071642387,0.001396927,0.040311315,9.97805E-05,0.048306725,0.002130313,0.046176412,0.011465522,0.008868249,0.007971202,0.001964521,0.006006681,0.003723126,0.418103507,0,10,10,5.256,2.160073428,0,0,0,2.716,4.07608703,49,0,0,50,-0.90022,-0.895358,48.72,10,10,0,7,0.000656556,33,-0.0009,0.001297146,0.002195171,0.00057769,4,1.76392815,0.983482113
" ""src/100a120/"" "," ""219.txt"" ",102,2034,0,3,10,200,3,8,102,47,30,17,27.978,0.293012261,2,30,28,28.758,0.35848758,32,21,11,24.264,0.255968576,3,3,0,1.22,1.478957,0.063421829,0,0.092428712,0.001966568,0.029006883,0.001966568,0.079896755,0.011076696,0.068820059,0.017621198,0.013881075,0.00555445,0.011121867,0.005567417,0.007665435,0.25968355,0,15,15,11.216,1.233654302,0,6,0,2.848,2.689819791,9,0,0,10,-0.950836,-0.944592,12.7,20,20,0,5,-0.000540806,6,-0.00147,0,0.001474926,0.00060045,1,0.932104727,0.983540824
" ""src/100a200/"" "," ""120.txt"" ",102,1095,0.002739726,1,10,100,0,8,102,41,25,16,22.066,0.217253575,12,16,4,25.056,0.329587295,28,40,12,33.878,0.247531965,2,1,1,1.104,1.007507,0.125114155,0.002739726,0.176255708,0.026484018,0.051141553,0.023744292,0.185360731,0.049159817,0.136200913,0.05997109,0.021908522,0.019498661,0.035782211,0.01628355,0.03489412,0.179355358,0,8,8,9.908,0.905096288,0,4,0,3.14,2.603927292,9,10,0,0,-0.90758,-0.869863,41.3,10,10,0,2,-0.006940639,2,-0.03744,0.002739726,0.040182648,0.011257049,0,1.724698804,0.983573103
" ""src/1000a1100/"" "," ""230.txt"" ",102,10048,0.000597134,3,20,200,0,8,102,47,19,28,17.126,0.581010341,1,22,21,36.78,0.415935057,33,40,7,27.094,0.426202025,5,0,5,0.544,2.063466,0.022890127,0.000597134,0.070561306,0.004976115,0.047671178,0.004378981,0.045716561,0.006007166,0.039709395,0.00750621,0.006420589,0.008362424,0.006343215,0.002019209,0.004570321,0.391006047,0,13,13,9.568,1.123531325,0,1,0,3.544,2.807981241,19,0,0,20,-0.900448,-0.894218,62.6,10,10,0,2,-0.000248806,4,-0.00189,0.000597134,0.002488057,0.000720943,1,3.013547355,0.983622997
" ""src/1000a1100/"" "," ""555.txt"" ",102,10020,0.001197605,3,50,500,0,8,102,57,8,49,21.876,0.75015458,0,66,66,45.682,0.559473602,24,7,17,13.442,0.743649089,8,0,8,0.912,1.664449,0.028742515,0.001197605,0.069860279,0.001197605,0.041117764,0,0.049560878,0.002150699,0.04741018,0.010611525,0.008404938,0.007450295,0.002058685,0.00539161,0.003557518,0.451534882,0,5,5,4.882,1.860904704,0,3,0,2.14,3.847937196,49,0,0,50,-0.900192,-0.895291,49.1,10,10,0,11,0.000497006,30,-0.0009,0.001197605,0.002095808,0.000632294,4,2.133198726,0.983747863
" ""src/1a100/"" "," ""513.txt"" ",102,500,0.006,53,10,500,0,8,102,26,2,24,3.942,0.823678986,21,38,17,47.9,0.247337098,34,41,7,29.158,0.400568296,4,0,4,0.886,1.53308,0.274,0.006,0.342,0.012,0.068,0.006,0.33712,0.01742,0.3197,0.050021717,0.057795525,0.020811196,0.011640516,0.00917068,0.012245786,0.321484699,1,12,11,14.028,0.615587589,0,10,0,6.358,1.441805145,2,0,0,10,-0.9978,-0.8818,58,58,43,15,2,0.0032,5,-0.002,0.006,0.008,0.002392344,4.020199,0.86321045,0.983768606
" ""src/mac_corr/"" "," ""232.txt"" ",102,160,0.01875,1,30,200,0,8,102,44,43,1,35.848,0.147210593,4,19,15,19.292,0.235736451,33,19,14,25.86,0.176057435,1,1,0,1.044,1.137415,0.16875,0.01875,0.24375,0.0375,0.075,0.01875,0.2100625,0.0439375,0.166125,0.072760354,0.03104311,0.016200313,0.015895433,0.000304881,0.017012869,0.095545097,0,5,5,4.666,1.766237614,0,6,0,2.886,1.499390079,16,2,15,13,-0.875417,-0.747083,20.53333333,35,1,34,4,-0.139375,9,-0.48125,0.01875,0.5,0.197402221,3.152894026,0.460891643,0.983773799
" ""src/1a100/"" "," ""1041.txt"" ",382,74,0.040540541,66,40,1000,0,77,382,36,0,36,3.522,1.337471582,4,48,44,54.382,0.188798373,41,33,8,23.096,0.431558958,2,0,2,0.17,4.575775,0.351351351,0.040540541,0.432432432,0.040540541,0.081081081,0,0.409864865,0.048648649,0.361216216,0.099394724,0.061618165,0.023752749,0.017574976,0.006177772,0.01306747,0.415977275,4,17,13,15.35,0.27773768,2,8,0,8.018,0.585964465,26,0,0,40,-0.986486,-0.381757,44.75,31,16,15,9,0.023310811,36,0,0.040540541,0.040540541,0.011806903,11.63507628,0.969124582,0.983837521
" ""src/100a200/"" "," ""236.txt"" ",102,731,-0.008207934,2,30,200,3,8,102,34,19,15,18.484,0.242994975,15,25,10,33.756,0.253090669,32,37,5,28.76,0.302680076,0,0,0,0.282,2.238474,0.075239398,-0.008207934,0.17373461,-0.008207934,0.098495212,0,0.12246238,0.006032832,0.116429549,0.018573196,0.019661859,0.018151837,0.014759902,0.003391935,0.016375736,0.121528978,0,3,3,5.764,1.503237046,0,7,0,4.148,1.848788353,28,0,0,30,-0.862745,-0.790789,52.6,7,6,1,2,-0.049065207,16,-0.14774,-0.008207934,0.139534884,0.057482626,1.232281834,1.715458106,0.984056168
" ""src/1a100/"" "," ""1044.txt"" ",363,75,0.026666667,65,40,1000,0,75,363,30,0,30,3.484,1.314999006,13,36,23,54.64,0.193376587,38,45,7,22.876,0.434633102,2,0,2,0.074,4.919439,0.32,0.026666667,0.533333333,0.026666667,0.213333333,0,0.400533333,0.031333333,0.3692,0.086799468,0.058423768,0.030253218,0.009026658,0.02122656,0.013340518,0.482202857,0,18,18,14.928,0.277712922,0,10,0,7.858,0.580024482,27,0,0,40,-0.986667,-0.355667,47.325,31,18,13,13,0.014333333,36,-0.01333,0.026666667,0.04,0.010345104,11.59633563,1.067191967,0.984063443
" ""src/jobs_corr/"" "," ""540.txt"" ",102,869,0.046029919,1,30,500,0,8,102,42,29,13,31.568,0.140947296,1,4,3,6.754,0.360169962,38,48,10,42.678,0.098818656,1,1,0,1.804,0.748149,0.097813579,0.046029919,0.13693901,0.123130035,0.039125432,0.077100115,0.127640967,0.080989643,0.046651323,0.091202222,0.007616892,0.008738983,0.018454686,0.009715703,0.018299176,0.079812913,1,0,-1,3.53,4.05300273,0,3,0,2.498,3.849116131,22,0,0,30,-0.990794,-0.882317,94.26666667,21,13,8,4,0.040122746,16,0.02186,0.046029919,0.024165708,0.005296157,4.604345773,0.574553631,0.984073714
" ""src/mac_corr/"" "," ""218.txt"" ",102,830,0.028915663,0,10,200,0,8,102,43,36,7,38.556,0.1386728,4,19,15,14.864,0.325479247,34,26,8,27.58,0.175272101,4,2,2,2.822,0.614413,0.131325301,0.028915663,0.156626506,0.045783133,0.025301205,0.01686747,0.157831325,0.041963855,0.11586747,0.060585624,0.020043837,0.009513226,0.007522249,0.001990976,0.008055982,0.132949324,0,3,3,4.722,2.230266987,0,0,0,3.46,2.688954964,1,2,2,6,-0.960723,-0.920602,33.3,55,8,47,3,-0.000481928,2,-0.08072,0.028915663,0.109638554,0.035599939,1.690562037,0.518186504,0.984126747
" ""src/1000a1100/"" "," ""211.txt"" ",102,20193,0.000297133,3,10,200,0,8,102,58,24,34,26.766,0.385072638,1,18,17,28.432,0.605395102,22,39,17,25.802,0.411746321,6,0,6,1.78,0.868082,0.028227604,0.000297133,0.054573367,0.000891398,0.026345763,0.000594265,0.040645768,0.004470856,0.036174912,0.007418848,0.006516316,0.005692381,0.003988023,0.001704358,0.002977205,0.335972619,0,12,12,7.112,0.823621786,0,5,0,1.604,1.506508951,9,0,0,10,-0.950473,-0.947724,55.5,20,20,0,1,-0.00013371,2,-0.00134,0.000297133,0.00163423,0.000485306,1,2.480718484,0.984139572
" ""src/1a100/"" "," ""1043.txt"" ",363,77,0.038961039,68,40,1000,0,75,363,35,1,34,3.258,1.490823083,4,39,35,50.668,0.251569435,42,41,1,27.074,0.470731625,1,0,1,0.098,4.746774,0.324675325,0.038961039,0.441558442,0.051948052,0.116883117,0.012987013,0.39987013,0.048181818,0.351688312,0.093107551,0.058407918,0.021086016,0.016464771,0.004621244,0.012685971,0.42541948,3,27,24,16.002,0.323163753,0,24,0,8.756,0.701947932,25,0,0,40,-0.987013,-0.383766,46.45,33,17,16,10,0.024350649,35,-0.01299,0.038961039,0.051948052,0.011406057,11.64313102,1.095454614,0.984143735
" ""src/100a120/"" "," ""552.txt"" ",102,1003,0.002991027,2,50,500,0,8,102,52,14,38,29.476,0.389432492,0,57,57,31.452,0.514048708,29,10,19,20.072,0.334217508,8,0,8,0.702,1.868866,0.054835494,0.002991027,0.110667996,0.002991027,0.055832502,0,0.095314058,0.011764706,0.083549352,0.026953192,0.01371435,0.008849572,0.01075955,0.001909978,0.010999137,0.125151169,0,7,7,6.308,1.436914612,0,1,0,2.732,2.852144408,49,0,0,50,-0.900299,-0.890708,9.62,10,10,0,11,0.001176471,44,-0.00199,0.002991027,0.004985045,0.001564321,4,0.828773958,0.984314785
" ""src/jobs_corr/"" "," ""118.txt"" ",102,508,0.017716535,0,10,100,0,8,102,35,34,1,31.996,0.142936605,4,10,6,8.038,0.367555732,42,37,5,40.966,0.10761909,1,4,3,2.922,0.608741,0.124015748,0.017716535,0.222440945,0.12007874,0.098425197,0.102362205,0.174370079,0.078641732,0.095728346,0.099190713,0.018253832,0.020026711,0.033905802,0.013879091,0.030759754,0.068394468,1,2,1,2.386,3.692583957,0,1,0,2.142,3.369175829,4,4,4,2,-0.96752,-0.812598,78.7,14,7,7,2,0.00984252,3,-0.00787,0.017716535,0.025590551,0.007241394,0.2,0.630692064,0.984402075
" ""src/100a120/"" "," ""1056.txt"" ",102,2004,0.0499002,4,50,1000,0,8,102,44,57,13,50.894,0.088377061,3,0,-3,1.182,1.27771314,34,24,10,28.924,0.149019721,3,8,5,6.372,0.410251,0.058383234,0.0499002,0.061876248,0.060878244,0.003493014,0.010978044,0.061826347,0.057774451,0.004051896,0.057997209,0.000567944,0.001315012,0.003336809,0.002021798,0.003229395,0.184284546,0,4,4,3.376,0.559404848,0,8,0,5.082,0.51369704,47,0,0,50,-0.9501,-0.943962,12.3,21,19,2,1,0.023433134,17,0.00699,0.0499002,0.042914172,0.011539387,9.000555538,0.245751692,0.984405184
" ""src/mac_corr/"" "," ""212.txt"" ",102,473,0.006342495,1,10,200,0,8,102,46,25,21,33.794,0.172288963,8,17,9,19.542,0.28871182,27,39,12,27.664,0.175036906,2,3,1,2.682,0.670403,0.175475687,0.006342495,0.207188161,0.023255814,0.031712474,0.016913319,0.215158562,0.029556025,0.185602537,0.050975596,0.035162803,0.016164204,0.014661793,0.001502411,0.012250578,0.101883301,0,7,7,8.726,1.933146607,1,4,0,4.308,2.546766291,0,0,4,6,-0.966808,-0.903594,29.9,60,5,55,2,-0.024947146,2,-0.12474,0.006342495,0.131078224,0.04216465,2.128379665,0.498570455,0.984411144
" ""src/jobs_corr/"" "," ""524.txt"" ",102,1358,0.053019146,1,20,500,0,8,102,46,35,11,33.488,0.140500726,5,7,2,7.042,0.399845547,30,39,9,40.47,0.120082599,0,1,1,1.656,0.798761,0.094256259,0.053019146,0.128865979,0.078792342,0.03460972,0.025773196,0.111045655,0.075596465,0.03544919,0.084612821,0.005958064,0.007749123,0.012577392,0.004828268,0.011711099,0.079584008,0,1,1,2.314,4.450608838,0,1,0,2.016,4.693302971,12,0,0,20,-0.993741,-0.92257,96.65,30,22,8,2,0.048011782,7,0.03756,0.053019146,0.015463918,0.004015523,4.019452699,0.666566411,0.984424668
" ""src/jobs_corr/"" "," ""222.txt"" ",102,518,0.042471042,0,20,200,0,8,102,48,34,14,32.82,0.13433992,2,10,8,7.526,0.376977552,31,37,6,40.654,0.112221858,0,3,3,1.51,0.865981,0.117760618,0.042471042,0.16988417,0.191119691,0.052123552,0.148648649,0.169633205,0.109787645,0.05984556,0.117664594,0.008801412,0.016660688,0.031944453,0.015283764,0.030020971,0.081414411,0,0,0,1.552,3.814264067,0,2,0,1.596,3.616150542,13,0,0,20,-0.964093,-0.812548,78.5,15,7,8,2,0.031660232,8,0.00579,0.042471042,0.036679537,0.009837904,1.086278049,0.605048034,0.984430066
" ""src/mac_corr/"" "," ""146.txt"" ",102,88,0,0,40,100,3,8,102,46,43,3,34.992,0.14078217,8,11,3,16.22,0.282308212,27,27,0,29.788,0.188805873,1,4,3,1.124,1.164299,0.113636364,0,0.170454545,0.079545455,0.056818182,0.079545455,0.149772727,0.051022727,0.09875,0.059477636,0.017352767,0.018457321,0.031017194,0.012559873,0.027252578,0.157120847,1,4,3,5.568,1.476478545,0,9,0,4.574,1.291131381,31,5,23,12,-0.7375,-0.685511,4.575,24,0,24,3,-0.291193182,19,-1,0,1,0.461610534,1.993740204,0.369922157,0.984440183
